id,sex,employment,married,income,signal1
26292,M,student,0,0,.52637994
26293,M,unemployed,1,0,.97021562
26294,F,employed,1,9196,0
26295,M,employed,1,60704,.15447046
26296,F,retired,1,7951,.016119713
26297,M,employed,1,12766,.88209426
26298,M,retired,0,13996,.21891609
26299,M,retired,0,14829,.20876665
26300,F,employed,1,17372,.54278421
26301,M,employed,1,6103,.8351025
26302,M,employed,1,21303,.730443
26303,M,employed,1,108532,.50154269
26304,M,unemployed,1,0,0
26305,M,student,0,0,.85296607
26306,M,unemployed,1,13191,.39430547
26307,F,employed,1,4548,.5728448
26308,M,retired,1,5257,.24323742
26309,F,student,0,0,0
26310,M,unemployed,1,33496,.36949965
26311,M,retired,0,6059,.34729534
26312,M,employed,1,9833,.25143179
26313,M,student,1,0,.86230731
26314,M,retired,0,9656,0
26315,M,employed,1,32032,.62819248
26316,M,retired,1,17563,.10151502
26317,F,unemployed,1,0,.033479631
26318,M,student,0,23664,.83575964
26319,M,employed,0,9840,.67171884
26320,M,employed,1,19457,0
26321,M,unemployed,1,0,.56462544
26322,M,employed,1,5744,.92424238
26323,M,employed,0,11124,.81176317
26324,F,retired,1,3453,.26032874
26325,M,unemployed,1,0,.74363434
26326,F,employed,1,16683,.99843794
26327,M,employed,0,8607,.012646023
26328,F,employed,1,7991,.051906619
26329,F,employed,1,17306,.78833723
26330,M,employed,1,12527,.63725108
26331,F,employed,1,9129,.49131835
26332,F,employed,1,9939,.74173081
26333,M,retired,1,6357,.34677941
26334,M,student,0,101553,.86137754
26335,M,retired,0,7896,.25160092
26336,F,employed,1,26949,.52505285
26337,M,employed,1,20530,0
26338,F,employed,1,61960,.54015678
26339,F,employed,1,32262,.75620252
26340,M,employed,0,27479,.54061329
26341,M,employed,1,21751,0
26342,F,unemployed,1,0,.28976059
26343,M,employed,0,8788,.78041738
26344,M,employed,0,7972,.061611205
26345,F,retired,1,12357,.19256137
26346,M,employed,1,10306,0
26347,M,employed,1,15305,.63481361
26348,F,employed,1,8684,.72750604
26349,M,employed,1,6454,.79906237
26350,F,unemployed,0,0,.4699676
26351,F,unemployed,1,11369,.57777309
26352,M,employed,1,20977,.78270555
26353,F,employed,1,16604,.15997694
26354,M,employed,1,28231,.50224143
26355,M,employed,1,11322,.7710669
26356,F,retired,1,4937,0
26357,M,student,0,0,.18614094
26358,M,employed,1,44205,.62616849
26359,F,retired,1,8954,.3250421
26360,F,student,0,4354,.73181009
26361,M,employed,1,13058,.12348012
26362,M,retired,1,6126,0
26363,M,employed,1,13459,.26165736
26364,F,retired,1,13332,0
26365,M,employed,1,6656,.51433474
26366,M,employed,1,6710,.18652424
26367,M,employed,1,25286,.72082746
26368,F,student,0,0,.7969023
26369,M,unemployed,1,12761,.58587289
26370,M,unemployed,1,9165,.49035522
26371,F,retired,1,10899,.33473736
26372,M,employed,0,5536,.47487611
26373,F,student,1,0,.74134856
26374,M,employed,0,11136,.31462163
26375,F,employed,0,172813,.94414264
26376,F,employed,1,25242,.42811421
26377,M,unemployed,1,11028,0
26378,F,employed,1,8718,0
26379,F,employed,1,8283,.16637273
26380,F,employed,0,7522,.54349399
26381,M,student,0,0,.98933071
26382,M,employed,1,6263,.01639403
26383,F,employed,1,7426,.78700483
26384,M,employed,1,9981,0
26385,M,employed,1,12475,.74127436
26386,M,employed,1,16339,.3949692
26387,F,unemployed,0,6049,0
26388,F,unemployed,1,0,.53409076
26389,F,employed,0,28295,0
26390,M,employed,1,31564,0
26391,M,employed,0,19883,.10640021
26392,M,employed,1,17467,.39772367
26393,M,employed,1,12595,.46845347
26394,M,employed,1,14129,.092008978
26395,M,retired,1,6889,.24624622
26396,M,employed,1,6114,0
26397,F,employed,0,41993,.37705252
26398,F,employed,1,8980,0
26399,M,employed,1,21848,.84486204
26400,F,student,0,0,0
26401,F,unemployed,0,33084,.47191048
26402,M,employed,1,5577,.51965392
26403,F,employed,1,21688,0
26404,M,student,0,0,0
26405,F,unemployed,0,11680,.63343078
26406,F,retired,1,8673,0
26407,M,student,0,0,.9200002
26408,F,employed,1,11016,.52776116
26409,M,student,0,0,.73418534
26410,M,unemployed,0,10931,0
26411,M,unemployed,1,18748,.71553713
26412,F,employed,1,6564,.37162372
26413,F,employed,1,9433,.50630403
26414,F,employed,1,6515,.35010991
26415,F,retired,1,3052,.050842643
26416,F,employed,1,26805,.46082753
26417,M,unemployed,0,0,.89483666
26418,F,employed,1,14751,.32652813
26419,F,unemployed,1,0,.08530207
26420,M,employed,1,31129,0
26421,F,unemployed,0,0,0
26422,F,retired,1,52775,.20588645
26423,M,retired,1,3473,0
26424,F,student,0,0,.54784423
26425,F,employed,1,16464,0
26426,F,unemployed,0,24980,.77211189
26427,F,retired,0,5293,.14665666
26428,M,student,0,0,.014635215
26429,M,employed,1,51817,0
26430,F,employed,1,22893,.76147777
26431,F,unemployed,1,0,.47936669
26432,M,retired,0,15765,.26089987
26433,F,employed,1,5209,.593032
26434,M,employed,1,12338,.54825872
26435,F,student,0,0,0
26436,M,employed,0,43085,.020009385
26437,F,employed,1,13873,0
26438,M,employed,1,15649,0
26439,M,unemployed,1,0,.81136578
26440,M,employed,1,6108,.6266157
26441,M,employed,0,12055,.67184651
26442,M,employed,1,36119,.33558679
26443,M,retired,1,4321,.39329457
26444,M,student,0,0,.84155542
26445,M,retired,1,11846,0
26446,F,employed,1,86810,.8395198
26447,F,unemployed,1,11225,.35396111
26448,M,student,1,0,.30973536
26449,M,employed,1,9009,.70798653
26450,M,employed,0,9042,0
26451,F,retired,0,10463,0
26452,M,student,0,0,.83999717
26453,F,student,1,5455,.37516254
26454,M,employed,1,13325,0
26455,M,employed,0,127775,.8265416
26456,F,student,0,0,0
26457,M,student,0,0,0
26458,F,employed,1,447964,.74690282
26459,F,employed,0,24552,0
26460,M,unemployed,1,7341,.78092265
26461,M,student,0,8690,.82845783
26462,M,employed,1,29497,.22406222
26463,M,employed,1,134186,.10723436
26464,M,student,0,0,.8580361
26465,F,employed,1,6352,.55121553
26466,M,unemployed,1,0,0
26467,F,retired,0,5622,.38259131
26468,M,retired,1,3945,.16340224
26469,M,retired,1,5558,.32010084
26470,M,employed,0,52694,.83419102
26471,M,retired,1,3988,.066235669
26472,F,unemployed,0,8351,0
26473,F,employed,1,11995,.80267459
26474,M,employed,1,18953,.49456421
26475,F,unemployed,0,6685,.66705632
26476,M,employed,1,9734,.66527057
26477,M,employed,1,8643,.13979906
26478,F,unemployed,1,8627,.85843164
26479,F,employed,1,8645,.11360006
26480,F,student,0,6551,.87388122
26481,M,employed,1,8745,.62045807
26482,M,employed,0,5882,0
26483,F,retired,1,2473,0
26484,M,unemployed,1,10610,.71887463
26485,F,unemployed,1,0,.20055899
26486,M,employed,1,10285,.64612508
26487,M,retired,1,3454,.011707609
26488,F,student,1,0,.47899282
26489,F,employed,0,24128,.072068468
26490,F,employed,0,31449,.18793534
26491,M,employed,1,13337,.17083333
26492,M,employed,1,12039,0
26493,M,employed,1,11019,0
26494,F,employed,0,122038,.66467595
26495,F,unemployed,0,17594,0
26496,M,retired,1,15964,.20061502
26497,M,unemployed,1,24604,.091466576
26498,M,employed,0,6103,.83849216
26499,M,employed,1,112281,.24715656
26500,M,unemployed,1,8689,.15883638
26501,F,unemployed,0,0,.23659657
26502,F,student,0,10030,.22287899
26503,F,employed,1,5886,0
26504,M,student,0,0,.2359143
26505,M,student,0,0,.82831001
26506,F,student,0,0,.97861063
26507,M,employed,0,7736,0
26508,M,employed,1,28025,.12157913
26509,M,employed,1,14828,.8980611
26510,F,employed,1,6853,.54286104
26511,F,unemployed,1,0,.76296657
26512,M,student,0,0,.96034336
26513,M,employed,0,6694,.72529233
26514,F,retired,1,5726,.37629491
26515,M,retired,1,12058,.20238177
26516,F,student,0,15140,.96059871
26517,F,employed,1,47847,0
26518,M,retired,0,3580,.34562558
26519,M,employed,1,9146,.20683877
26520,F,employed,1,20507,.77067763
26521,M,employed,0,61863,.087771632
26522,F,employed,0,5367,.65273309
26523,F,employed,1,9441,.72929448
26524,M,retired,0,46771,.24576645
26525,F,employed,1,18049,.61917472
26526,M,employed,0,10398,.59916544
26527,M,employed,1,9750,.030643363
26528,F,employed,1,5245,.53076833
26529,F,employed,0,11514,.35852566
26530,F,student,0,23005,.77526027
26531,F,unemployed,1,55583,.53513479
26532,M,employed,1,44797,.57172161
26533,M,retired,1,7979,.25800893
26534,M,employed,1,13170,.18620054
26535,M,unemployed,1,34249,.69385499
26536,M,employed,0,27638,.12529039
26537,F,employed,1,7412,.4958013
26538,F,employed,0,6607,0
26539,F,employed,1,4383,.20001258
26540,M,student,0,0,.93975711
26541,F,employed,0,124209,0
26542,M,student,0,0,.47420719
26543,F,employed,0,7755,.69109958
26544,M,unemployed,1,0,0
26545,F,retired,1,7423,.32886079
26546,M,student,1,0,.76587623
26547,F,retired,1,30244,0
26548,F,employed,0,52252,.32323584
26549,F,employed,1,21924,.53081214
26550,M,employed,0,10502,.68480539
26551,F,employed,1,91868,.041748825
26552,M,employed,1,19159,0
26553,F,employed,1,6497,0
26554,M,student,0,0,.93159312
26555,M,employed,1,36914,.47962078
26556,M,employed,1,31278,.5060547
26557,M,student,0,0,.041885849
26558,F,unemployed,0,0,0
26559,F,employed,0,29631,.58699518
26560,F,employed,1,19489,.81215513
26561,F,student,0,0,.23265034
26562,M,employed,0,13141,0
26563,F,employed,1,8054,.36786309
26564,M,student,0,5603,.62018389
26565,M,employed,1,6364,0
26566,F,employed,0,9990,.5768553
26567,M,employed,0,9971,.78039068
26568,F,retired,0,9219,.077172987
26569,F,employed,1,10363,0
26570,F,employed,1,5726,.83252817
26571,F,unemployed,1,6634,.22337784
26572,F,employed,0,27244,.89451069
26573,M,employed,0,10740,.38457781
26574,F,student,1,0,.98512655
26575,M,student,0,0,.74221885
26576,F,student,0,14738,.84813136
26577,M,unemployed,1,11864,.40695819
26578,M,employed,1,14771,.74522984
26579,M,employed,1,12643,.10735998
26580,M,employed,0,9820,.45842665
26581,M,employed,1,12096,.59642053
26582,M,retired,0,6263,0
26583,M,student,0,0,.86970741
26584,F,student,0,0,.8577013
26585,F,employed,1,11200,.60644203
26586,M,employed,0,13162,.58903253
26587,M,employed,0,12053,.54961717
26588,M,employed,0,11569,.67837119
26589,F,student,0,19363,.99638021
26590,M,employed,1,7682,0
26591,M,employed,1,88625,.83666831
26592,M,employed,1,7895,0
26593,F,employed,1,20008,.7359103
26594,F,unemployed,0,17025,.6223157
26595,F,unemployed,1,8662,.48210266
26596,F,employed,0,6549,.77364004
26597,F,employed,1,16302,.13279109
26598,M,employed,1,7529,.69774282
26599,F,employed,0,8188,.51594543
26600,M,employed,0,32378,.98170727
26601,F,employed,0,6980,0
26602,F,student,0,0,.78613645
26603,F,retired,0,7791,.23710915
26604,F,employed,1,5413,.54528201
26605,F,employed,1,9910,.527821
26606,F,student,0,0,.91224033
26607,F,employed,0,26512,.52824342
26608,M,retired,1,5347,.27988267
26609,F,retired,1,10429,0
26610,F,retired,0,8496,.099340081
26611,M,employed,1,6821,.24995726
26612,M,employed,1,16093,.051700566
26613,F,unemployed,0,0,.29143834
26614,M,unemployed,1,6304,.72109634
26615,M,employed,1,7447,0
26616,F,employed,1,6531,0
26617,M,student,0,0,.66378486
26618,M,retired,1,18572,.21876736
26619,M,employed,1,8870,.75560468
26620,M,employed,1,8145,.5174222
26621,M,employed,1,11853,.67616773
26622,F,employed,1,4282,.71386564
26623,M,retired,1,10137,.29450938
26624,M,unemployed,1,20919,0
26625,M,employed,1,18548,.1101145
26626,F,employed,0,13967,0
26627,F,employed,0,38250,.76180375
26628,M,unemployed,1,17395,.81875163
26629,M,employed,1,12763,.21450476
26630,F,unemployed,0,0,.54220957
26631,M,employed,0,6957,.012043512
26632,F,employed,1,36142,0
26633,M,retired,1,7050,.29627147
26634,M,employed,1,42661,0
26635,M,employed,1,24931,.40293831
26636,M,employed,0,5849,0
26637,F,employed,1,8207,.10700303
26638,M,student,0,22924,.9229452
26639,M,employed,1,8920,.60814351
26640,F,employed,1,7709,.37152761
26641,M,employed,1,6331,.27456191
26642,F,employed,1,4898,0
26643,M,employed,1,8748,.75256789
26644,M,student,0,0,.7401945
26645,F,student,0,0,.78723574
26646,F,retired,1,8007,0
26647,F,employed,1,6134,0
26648,M,employed,1,76238,.71212441
26649,F,employed,1,6882,.66149569
26650,M,employed,0,6398,0
26651,M,employed,1,6594,.57687753
26652,M,employed,1,13691,.66729838
26653,F,student,0,0,.18454421
26654,M,unemployed,1,0,.0096554551
26655,M,employed,0,7155,.0061809984
26656,M,employed,0,30516,0
26657,F,employed,1,22594,0
26658,M,employed,1,14481,.027495258
26659,F,student,0,19626,0
26660,M,employed,1,8298,0
26661,F,employed,1,9398,.58103025
26662,M,employed,1,5524,.564174
26663,M,employed,0,10224,.48655879
26664,M,employed,1,8553,.78872114
26665,F,employed,1,6977,.54930878
26666,M,employed,1,7796,.58787596
26667,F,student,0,0,.99022686
26668,M,employed,1,31386,.50636661
26669,F,employed,0,11482,.48700851
26670,M,employed,1,18174,.16972725
26671,M,employed,1,166978,.53659445
26672,M,employed,1,9586,0
26673,M,employed,1,5891,.5613659
26674,F,employed,1,77759,.6396727
26675,F,student,0,16834,.53808618
26676,M,employed,1,12581,.43124118
26677,M,employed,1,14644,.61594427
26678,F,retired,1,3497,.05378297
26679,M,unemployed,1,66733,.63972825
26680,M,student,0,0,.46773162
26681,F,employed,1,13285,0
26682,F,retired,1,7959,.036102109
26683,F,employed,1,15160,.82930243
26684,M,student,0,0,.93611467
26685,F,retired,0,3151,0
26686,M,employed,1,24148,.29066071
26687,M,employed,1,31763,.24679902
26688,F,student,0,0,.10837635
26689,M,employed,1,460286,.77897817
26690,F,unemployed,1,0,.10360435
26691,F,unemployed,1,0,.88118631
26692,M,employed,1,6643,0
26693,F,employed,1,8479,.38061702
26694,M,employed,1,6042,.32795995
26695,F,student,0,2797,.97063249
26696,F,employed,0,23201,0
26697,M,unemployed,1,0,.51586592
26698,M,retired,0,5344,0
26699,M,employed,0,9047,.69259465
26700,F,retired,0,22871,.10996531
26701,M,employed,1,28870,.5616675
26702,F,unemployed,1,68601,.23338018
26703,F,employed,1,20606,.72362757
26704,F,student,0,9371,.81010747
26705,F,retired,1,6596,0
26706,M,employed,0,12588,.64334255
26707,F,employed,1,16540,.19895636
26708,M,employed,0,9821,0
26709,M,unemployed,0,0,.51990139
26710,M,employed,0,9504,.41395488
26711,M,student,0,3896,.83300686
26712,M,employed,1,32572,.46978793
26713,M,retired,0,7053,.20961778
26714,F,unemployed,1,0,.1292315
26715,F,unemployed,1,0,0
26716,M,employed,0,25765,.12855011
26717,M,employed,0,72769,.61806309
26718,M,retired,1,37657,0
26719,M,employed,1,13493,0
26720,M,employed,1,22191,.082912989
26721,M,unemployed,1,0,.13678879
26722,F,employed,1,8100,0
26723,F,student,0,33704,.82231277
26724,M,employed,1,115621,.77547157
26725,F,employed,1,6997,0
26726,F,unemployed,0,12754,.7302295
26727,M,employed,1,7232,.63197339
26728,F,employed,1,11475,.002249737
26729,F,employed,1,15049,.52956688
26730,F,retired,1,3488,.23616266
26731,M,employed,1,7192,.48289275
26732,M,student,0,8985,.011074349
26733,M,employed,1,9697,.69805694
26734,M,employed,1,9542,.50077516
26735,M,employed,1,5395,.6141299
26736,F,retired,0,5862,.14410748
26737,M,retired,0,10924,.31241041
26738,M,employed,1,7988,.56855112
26739,F,employed,0,20684,0
26740,F,student,0,21609,.88475823
26741,F,employed,1,14344,0
26742,F,employed,0,32147,.60463631
26743,F,employed,1,5616,.82923788
26744,M,employed,1,48828,.86140794
26745,M,student,0,0,.88383943
26746,M,student,0,0,.8088994
26747,F,employed,1,11185,0
26748,F,retired,1,3170,.23249972
26749,M,employed,0,64280,.54290813
26750,M,employed,1,6378,.97894472
26751,M,employed,1,19840,.28047609
26752,M,employed,1,10651,.6153295
26753,M,employed,1,6534,.70670348
26754,M,employed,1,10073,.86492223
26755,F,employed,0,25166,0
26756,F,employed,1,7399,.66892523
26757,M,employed,1,4991,.21421045
26758,F,retired,0,15712,0
26759,F,retired,0,18361,.24664605
26760,M,employed,1,8753,0
26761,F,student,0,0,.95057774
26762,F,retired,1,3382,0
26763,F,student,0,26169,.085371397
26764,M,employed,1,6107,.71676451
26765,M,employed,0,10822,.69291335
26766,F,employed,1,9314,.020831924
26767,F,student,0,10187,.98351908
26768,M,employed,1,7720,.83802056
26769,M,student,0,0,.10540245
26770,F,employed,1,21201,.42116514
26771,M,employed,1,15958,0
26772,M,employed,1,13718,0
26773,F,employed,0,5529,.2909652
26774,M,student,0,0,.84353745
26775,M,student,0,4676,.77618665
26776,M,employed,1,6385,.29466403
26777,M,unemployed,1,0,.73582971
26778,M,employed,1,12625,.41811776
26779,M,retired,1,5829,.18432149
26780,M,employed,0,28402,0
26781,M,employed,1,24652,.70737422
26782,M,employed,1,53912,0
26783,M,student,0,1441,.14453505
26784,F,student,0,10568,.97756863
26785,F,employed,1,5635,.79984951
26786,M,employed,1,11132,.33050415
26787,M,employed,1,6335,.59562576
26788,M,employed,0,46345,.52957016
26789,F,retired,1,17185,.33221629
26790,M,retired,1,41255,0
26791,M,student,0,0,.83516878
26792,F,student,0,7062,.92447585
26793,M,employed,1,13417,0
26794,F,employed,0,10086,.097371049
26795,M,employed,1,9614,.66519719
26796,M,employed,0,15277,.69738424
26797,F,student,0,0,.94545656
26798,F,employed,1,10755,0
26799,F,employed,0,7611,0
26800,F,employed,1,8638,.6786474
26801,M,student,0,0,.80378407
26802,M,employed,0,12000,.6609332
26803,F,employed,1,32778,.76528084
26804,F,unemployed,1,26808,.85675687
26805,F,retired,0,8621,.28173667
26806,M,employed,1,11971,0
26807,F,employed,1,23789,0
26808,M,employed,1,10669,.63761926
26809,F,student,0,5390,.83673811
26810,M,employed,0,22121,.65440834
26811,M,student,0,0,0
26812,M,retired,0,4233,.31208724
26813,M,employed,1,10755,.98822969
26814,F,student,0,22223,.98617202
26815,M,employed,1,9076,.93742543
26816,F,student,0,0,.88023454
26817,F,employed,1,6497,.71991986
26818,M,unemployed,0,37993,.14141096
26819,F,employed,1,10671,0
26820,M,unemployed,1,6260,.10235597
26821,F,employed,0,6835,0
26822,M,unemployed,1,6701,.87396085
26823,M,employed,1,19209,.96442854
26824,M,employed,0,6812,.50374043
26825,M,student,0,2647,.91157889
26826,M,student,0,29253,.97403032
26827,M,employed,0,15035,.76547372
26828,M,employed,1,7322,.59947276
26829,F,retired,1,3198,0
26830,M,employed,1,13083,.60210818
26831,M,employed,1,33358,.46272898
26832,F,employed,0,20888,.42482406
26833,M,employed,0,40528,.61802542
26834,M,student,0,0,.66373235
