id,sex,employment,married,income,signal1
108251,M,employed,1,11001,0
108252,F,employed,1,14120,.75153822
108253,M,retired,1,17696,.18213154
108254,F,employed,1,5217,.80249399
108255,F,employed,1,7718,.53553373
108256,F,employed,1,7825,0
108257,M,student,0,0,.26132965
108258,M,employed,1,19451,.31177106
108259,M,retired,0,29422,.21491583
108260,M,employed,0,9766,.06032509
108261,F,employed,0,6363,.041816808
108262,M,student,0,0,.93440497
108263,F,employed,1,7874,0
108264,F,employed,0,14112,.62634283
108265,F,employed,0,8762,0
108266,M,retired,0,32755,.25996664
108267,M,employed,1,8849,.53389043
108268,M,employed,1,18246,0
108269,M,employed,1,12552,0
108270,F,unemployed,0,0,.85359883
108271,M,employed,1,9020,0
108272,F,employed,1,22889,.57736039
108273,M,employed,1,6739,0
108274,M,employed,1,22082,.7222361
108275,F,employed,0,5979,.58928925
108276,F,retired,0,5928,0
108277,F,student,0,0,.019842928
108278,F,employed,0,7033,.54319596
108279,M,employed,0,80823,.59191173
108280,F,student,0,0,.017637959
108281,F,employed,1,148930,.62256885
108282,F,retired,1,3673,.2436929
108283,M,retired,1,6835,.034639459
108284,M,employed,0,12627,.8028056
108285,F,employed,1,4288,.77928501
108286,M,student,0,32282,.74561632
108287,M,employed,1,264396,.92068821
108288,M,retired,1,437,.028819257
108289,M,employed,1,50246,.58947194
108290,M,unemployed,1,18592,.1921242
108291,F,student,0,0,.097730055
108292,M,employed,1,21077,.54927683
108293,F,employed,1,11951,0
108294,F,employed,0,28724,.58526433
108295,M,unemployed,0,17230,0
108296,M,student,0,0,.42139471
108297,M,employed,1,11736,.12414998
108298,M,unemployed,1,6613,.7737456
108299,M,student,0,0,0
108300,M,student,0,6053,.99671757
108301,F,unemployed,1,10842,.62878066
108302,F,employed,1,7805,0
108303,F,employed,1,5318,.028033502
108304,F,student,0,0,.96452725
108305,F,employed,0,7430,.2697517
108306,M,unemployed,1,8610,.89457572
108307,F,employed,1,19863,.41084722
108308,F,employed,0,6895,.21125638
108309,M,employed,1,7820,.64304513
108310,M,employed,1,14828,.82755411
108311,M,employed,1,14531,.51781183
108312,M,employed,1,7960,.32175326
108313,M,student,0,0,.86491948
108314,M,employed,1,7382,.74964225
108315,F,employed,1,13099,.37155446
108316,F,employed,0,59758,.78086632
108317,F,employed,1,15680,.017303333
108318,M,employed,1,6268,.2524626
108319,F,student,1,24745,0
108320,F,student,0,0,.54082012
108321,M,employed,1,20476,.920555
108322,F,employed,0,9896,.50940323
108323,F,employed,0,15136,.55541039
108324,M,employed,1,32144,0
108325,M,employed,0,7570,0
108326,M,unemployed,1,0,0
108327,M,unemployed,1,0,0
108328,M,retired,1,6299,.068720788
108329,M,retired,1,58867,0
108330,M,employed,0,57024,.31045556
108331,F,employed,1,6806,.73004317
108332,M,retired,0,8393,.30531448
108333,M,student,0,0,.7502107
108334,M,student,0,4049,.84515101
108335,M,unemployed,1,11136,0
108336,M,employed,1,9432,.20402668
108337,M,employed,0,9826,.085633203
108338,F,employed,0,8751,0
108339,F,employed,1,8871,0
108340,F,employed,1,15142,0
108341,M,employed,0,18585,.63508034
108342,M,employed,0,14542,.89812636
108343,M,employed,1,54544,.56318748
108344,F,unemployed,0,15394,0
108345,M,student,0,0,.77713811
108346,M,employed,1,17111,0
108347,M,student,0,20813,.91384423
108348,M,employed,1,9160,.44041699
108349,F,student,0,0,.024521139
108350,M,employed,1,6391,.4325366
108351,F,student,0,10867,0
108352,F,employed,1,7347,.2816298
108353,F,student,0,0,.74663693
108354,M,retired,1,19344,.23906727
108355,F,employed,0,6968,.7071417
108356,F,employed,1,29192,.25844568
108357,F,employed,1,5919,.78680378
108358,M,unemployed,1,12368,0
108359,M,employed,0,28528,.24401927
108360,M,student,0,10482,.86296958
108361,M,employed,1,8622,0
108362,F,student,1,13870,.40355504
108363,M,employed,1,9552,.71008623
108364,F,employed,0,7969,0
108365,M,employed,1,24738,0
108366,M,student,0,0,.75648439
108367,M,employed,0,168117,.5076884
108368,F,employed,1,6170,.7048834
108369,M,employed,1,10469,.14069267
108370,M,employed,1,27241,.048805673
108371,F,retired,1,74760,.16821064
108372,M,employed,0,12592,.85636312
108373,F,unemployed,1,7224,.56345105
108374,M,employed,1,19169,0
108375,M,employed,0,12792,.76055747
108376,M,unemployed,1,0,.31405506
108377,M,employed,1,6095,.55532175
108378,M,employed,1,15406,.63705772
108379,M,employed,1,6353,.08436121
108380,F,retired,1,9837,.21319716
108381,M,employed,0,10040,0
108382,M,employed,1,122537,.57400322
108383,F,student,0,24836,.90318686
108384,M,employed,1,31972,.86568433
108385,M,retired,1,7576,0
108386,M,employed,0,21115,0
108387,M,employed,1,21402,.61670053
108388,M,employed,1,56606,.28882736
108389,M,employed,1,5827,.10949094
108390,F,employed,1,12417,0
108391,M,employed,0,23327,.88366044
108392,M,student,0,29679,.85212094
108393,F,unemployed,0,6450,.16127667
108394,M,employed,0,24491,.79699367
108395,F,employed,1,12250,0
108396,F,employed,1,20283,.19218419
108397,M,student,0,0,.77010548
108398,M,student,0,0,.79008967
108399,M,employed,1,6753,.51406074
108400,F,employed,1,10469,.27230516
108401,M,employed,1,17040,.93015045
108402,F,employed,0,9395,0
108403,M,employed,1,12545,0
108404,F,unemployed,1,16179,0
108405,M,employed,1,12145,.74418765
108406,M,retired,1,24865,.22101572
108407,M,employed,0,45242,.037770428
108408,F,employed,0,5599,.51950705
108409,M,unemployed,1,0,.66849494
108410,M,unemployed,1,33275,.30005899
108411,M,employed,1,25107,.6098392
108412,M,employed,1,7192,.61659771
108413,M,employed,1,9138,.035762411
108414,M,student,0,0,.9088518
108415,M,employed,0,86108,.65906709
108416,F,employed,1,9612,0
108417,M,employed,1,18785,.61171103
108418,F,unemployed,1,31403,.58942682
108419,F,unemployed,0,18648,.42204088
108420,F,student,0,0,.41292375
108421,F,student,0,13073,.5490458
108422,M,student,0,0,.68731546
108423,M,employed,1,10299,0
108424,F,employed,1,20451,0
108425,M,employed,1,8065,0
108426,F,employed,1,14985,0
108427,M,student,0,0,.9402383
108428,F,employed,0,7985,0
108429,M,student,0,0,.8444432
108430,M,employed,1,11422,.83611482
108431,M,retired,1,14256,0
108432,M,employed,1,7778,.8981728
108433,M,employed,1,6646,.61074811
108434,M,employed,1,8104,.85219115
108435,F,employed,1,46095,.54114157
108436,M,unemployed,1,0,.37314031
108437,M,retired,1,5077,.010602776
108438,F,employed,1,338349,.2044761
108439,M,unemployed,1,8943,.89618945
108440,F,employed,0,58815,0
108441,M,employed,1,29088,.90601361
108442,F,employed,1,11801,0
108443,M,student,0,0,.97807229
108444,F,employed,1,7969,0
108445,F,student,0,3767,.32273513
108446,F,employed,1,8694,.67004526
108447,M,employed,1,37029,0
108448,M,employed,1,10355,0
108449,F,employed,1,18732,.60460693
108450,F,unemployed,0,1400,0
108451,M,retired,0,72914,.21970263
108452,M,employed,1,34163,.82336515
108453,M,retired,0,77036,0
108454,M,employed,1,19300,0
108455,F,student,0,7181,.89721221
108456,M,employed,0,6586,.52308524
108457,M,unemployed,1,11924,.87588584
108458,M,employed,1,16054,.37496999
108459,M,student,0,6881,.015172042
108460,M,employed,1,24113,.90765131
108461,M,employed,1,9821,.77112913
108462,F,retired,0,5807,.030729096
108463,M,employed,1,39455,.56997812
108464,M,employed,1,14591,.97584546
108465,F,unemployed,0,0,.34605408
108466,M,student,1,17042,.99353158
108467,M,retired,0,10987,.053895544
108468,F,employed,0,7783,.30359259
108469,M,student,0,0,.85424137
108470,M,employed,1,8828,.69349724
108471,F,unemployed,0,15720,0
108472,M,retired,1,6264,.24643114
108473,M,student,0,161346,.0051539517
108474,M,employed,1,11168,0
108475,M,student,0,6302,.8559525
108476,F,retired,1,3446,.18846536
108477,F,employed,0,7191,0
108478,M,retired,1,6149,0
108479,F,employed,1,24748,.60667932
108480,M,student,0,101005,.85000229
108481,F,employed,0,9356,0
108482,F,retired,1,6912,.30115718
108483,M,employed,1,11759,.99497795
108484,M,employed,1,7270,.54975772
108485,F,unemployed,1,21558,.66345268
108486,F,employed,1,24061,.95572543
108487,F,student,0,0,0
108488,M,employed,0,8636,.50361079
108489,F,unemployed,1,0,.5806089
108490,M,student,1,0,.28210542
108491,M,employed,1,82295,.57266086
108492,F,employed,1,6874,.051076666
108493,F,employed,0,6917,.50983709
108494,M,employed,1,23333,.77792072
108495,F,employed,1,6519,.56787342
108496,M,employed,1,44952,.59190571
108497,F,retired,0,4215,.24988747
108498,M,employed,1,24771,0
108499,M,employed,1,9299,.93343246
108500,M,employed,0,13917,0
108501,F,employed,1,5470,.97180063
108502,F,employed,1,13033,.63781625
108503,F,employed,1,13312,.69455242
108504,M,employed,0,12806,.90614814
108505,M,unemployed,0,24791,.69301504
108506,M,employed,0,1000000,.9477011
108507,F,retired,0,4419,.23305044
108508,M,unemployed,0,19786,.40346414
108509,F,student,0,0,.95513004
108510,M,student,0,0,.97080231
108511,F,employed,1,9499,0
108512,M,employed,0,6068,.65166014
108513,M,employed,1,24909,0
108514,M,employed,1,7022,.67416954
108515,M,employed,1,27245,.83757263
108516,M,employed,1,7986,.46525729
108517,M,employed,1,5699,0
108518,M,student,0,0,.43136147
108519,M,employed,1,8566,.37481907
108520,F,unemployed,1,8042,.64973682
108521,M,employed,1,89030,.56434137
108522,M,employed,1,6030,.71905935
108523,M,student,0,13434,.88671643
108524,M,retired,0,7846,0
108525,M,student,0,0,.94890845
108526,M,employed,1,7959,.53557718
108527,M,student,0,0,.95747179
108528,M,retired,1,5192,.25526249
108529,M,retired,1,10044,0
108530,M,employed,1,9977,.94920051
108531,F,employed,0,8532,.022304101
108532,M,employed,0,6636,.1780944
108533,F,retired,1,4287,.34141663
108534,F,retired,1,24207,0
108535,M,employed,0,12771,.62926143
108536,M,employed,1,35845,.71075124
108537,F,retired,0,16163,.090306893
108538,M,unemployed,1,118473,.11371112
108539,F,employed,1,12044,.97078991
108540,F,retired,1,2875,.3864629
108541,M,employed,1,6048,.67170203
108542,F,employed,1,7822,.75653112
108543,F,student,0,53763,.58506012
108544,F,unemployed,0,27467,.82569611
108545,M,student,0,0,.074404158
108546,F,unemployed,1,13945,.16817281
108547,F,employed,0,15416,0
108548,F,employed,1,11472,.89408475
108549,M,unemployed,1,0,.11811338
108550,F,employed,1,15116,.57835037
108551,M,employed,1,18678,.8516072
108552,F,student,0,3055,.81583869
108553,F,retired,0,3699,0
108554,M,employed,1,102756,.70971674
108555,F,employed,1,7105,.25677636
108556,F,student,0,0,.72531664
108557,M,employed,1,5912,.55246937
108558,M,employed,1,8259,.77161086
108559,M,employed,1,14047,0
108560,M,employed,0,13370,.079403296
108561,M,employed,1,41663,.095641382
108562,F,employed,1,55567,.51248205
108563,M,student,0,14584,.18426722
108564,F,employed,0,50453,.80529201
108565,M,employed,1,23994,.38513836
108566,M,employed,1,6354,0
108567,M,employed,1,10666,.70494992
108568,F,unemployed,1,8506,.65758222
108569,M,unemployed,0,0,0
108570,F,employed,1,7564,.54007643
108571,F,employed,1,35027,.55517709
108572,F,retired,0,5186,0
108573,M,employed,1,6903,.36877614
108574,M,unemployed,1,12602,.98499048
108575,M,employed,1,16165,.60959417
108576,F,employed,1,18567,0
108577,M,employed,0,34502,.20856142
108578,M,unemployed,1,0,.94119066
108579,F,unemployed,1,0,.75768518
108580,M,unemployed,0,0,.63315672
108581,M,employed,1,13860,.24248333
108582,M,retired,1,6909,.22542953
108583,M,retired,1,23917,.24740681
108584,F,retired,1,6361,.14172392
108585,F,employed,1,6743,.58107483
108586,F,unemployed,1,8001,.64459968
108587,M,employed,1,10124,.45145026
108588,M,retired,1,17891,0
108589,M,employed,0,5839,.80277926
108590,M,employed,0,22573,.54849857
108591,F,retired,0,9680,0
108592,M,retired,0,7736,.23960812
108593,M,employed,1,7708,.84493273
108594,F,employed,0,29998,.50650948
108595,M,employed,1,25466,.53469855
108596,M,employed,0,10612,.51575619
108597,F,employed,0,26796,.53326052
108598,F,employed,0,10184,.70910317
108599,F,student,0,0,.037325367
108600,F,employed,1,16274,.24616987
108601,M,unemployed,1,6897,.10241193
108602,F,employed,1,13051,0
108603,F,student,0,22118,.76781207
108604,M,employed,1,20368,.55622566
108605,F,student,0,0,.4454022
108606,M,employed,1,20762,.53034008
108607,M,employed,0,210142,.19866927
108608,M,employed,1,10754,.81307006
108609,M,retired,1,5044,.23872277
108610,F,employed,1,157643,0
108611,M,employed,1,7035,.67713946
108612,F,employed,1,6584,.75882262
108613,M,unemployed,0,8834,.69631195
108614,M,student,0,3487,.86430579
108615,M,student,0,12015,.91132927
108616,F,student,0,0,.34925959
108617,F,retired,1,2494,0
108618,M,student,0,0,.95283425
108619,F,employed,0,15929,.23428413
108620,M,employed,1,93847,.8404547
108621,M,student,0,0,.9425711
108622,M,student,0,9472,.98355949
108623,F,employed,0,65140,.53661323
108624,F,employed,1,8242,.60913336
108625,M,unemployed,1,0,.56233805
108626,M,employed,0,8968,.12813173
108627,M,employed,1,9298,.37464491
108628,F,student,0,0,.83664358
108629,M,employed,1,12932,0
108630,M,student,0,20682,0
108631,F,employed,1,6650,.44503939
108632,F,unemployed,1,16413,.36786991
108633,F,employed,0,8010,.14869581
108634,F,unemployed,0,5201,.53942698
108635,F,unemployed,1,0,.74436259
108636,F,employed,0,8309,0
108637,F,retired,0,3701,0
108638,M,employed,0,5250,.53681046
108639,F,student,0,49750,.74783808
108640,M,employed,1,34853,.092505828
108641,F,retired,0,5260,0
108642,M,student,0,0,.68398541
108643,M,student,0,8010,.72235829
108644,F,unemployed,1,22516,.037331056
108645,M,employed,0,108365,0
108646,M,employed,1,5417,.61917108
108647,M,employed,1,5782,0
108648,F,student,1,0,.25782937
108649,M,employed,1,9957,.58464199
108650,F,employed,0,20053,0
108651,M,student,0,0,.88003737
108652,F,unemployed,0,5009,.75892538
108653,F,retired,0,7917,0
108654,M,employed,0,5590,.71175098
108655,F,retired,0,3873,.30909365
108656,M,unemployed,0,16898,.033180371
108657,M,employed,1,8888,.53874052
108658,M,retired,1,3372,0
108659,M,unemployed,1,0,.77803433
108660,F,student,1,0,0
108661,M,unemployed,0,0,.81402993
108662,M,employed,1,10908,.43264222
108663,M,employed,0,15329,0
108664,M,student,0,0,.71978873
108665,M,employed,0,8394,.024266062
108666,F,retired,1,7962,.31856179
108667,M,employed,1,22127,.59268671
108668,M,employed,1,76876,.095761344
108669,M,employed,1,16516,.519759
108670,F,employed,1,4252,.60597438
108671,F,employed,0,9445,.61883855
108672,M,unemployed,0,0,.68932515
108673,M,retired,1,3315,.29509756
108674,M,employed,1,14248,.90839279
108675,M,employed,1,9753,0
108676,F,employed,1,5363,.71430165
108677,M,employed,0,6216,.22657247
108678,F,employed,0,5699,.81649023
108679,M,employed,1,33709,.10919899
108680,M,employed,0,19551,.3732163
108681,F,unemployed,1,22309,.10145377
108682,F,unemployed,1,0,.62239611
108683,F,employed,0,6833,0
108684,M,retired,0,10663,.29917416
108685,M,student,0,0,.13926581
108686,M,unemployed,1,10640,.61717993
108687,F,retired,1,3332,.2542401
108688,M,employed,1,11876,0
108689,M,employed,1,25918,.8472051
108690,M,student,1,0,.85849625
108691,F,employed,1,31028,.20606935
108692,F,retired,0,6948,.3333253
108693,F,employed,1,16026,.2817356
108694,M,student,0,0,.81413597
108695,F,employed,1,12741,.52481872
108696,F,employed,0,28744,.57342118
108697,M,employed,1,14344,.70950198
108698,M,retired,1,22167,.17214474
108699,F,student,0,0,0
108700,M,employed,1,16876,.61343902
108701,F,unemployed,1,10788,.55049461
108702,M,student,0,0,.18125518
108703,M,employed,1,54340,.57054454
108704,F,retired,0,9548,0
108705,M,employed,1,8185,.43121797
108706,M,student,1,0,0
108707,M,employed,1,8318,0
108708,M,employed,0,13050,.83944142
108709,M,retired,0,4864,0
108710,M,employed,1,7427,.6255179
108711,F,student,0,0,0
108712,M,employed,1,24693,0
108713,F,employed,1,8218,.57134414
108714,M,employed,1,9905,.81147093
108715,F,employed,1,55372,.46872395
108716,F,student,0,0,.77355027
108717,M,employed,0,8631,0
108718,F,employed,1,36878,.73809075
108719,F,unemployed,0,0,.95709223
108720,F,employed,0,47640,0
108721,M,student,1,0,.73890007
108722,F,employed,1,10779,.79627097
108723,F,unemployed,1,0,0
108724,F,employed,1,4755,.11932193
108725,M,employed,1,18289,0
108726,M,student,0,5354,.55453038
108727,F,unemployed,0,47130,0
108728,F,employed,0,5583,0
108729,F,unemployed,1,0,.18093388
108730,M,retired,0,14408,.22803251
108731,F,student,0,10792,.85658234
108732,M,employed,1,34262,0
108733,F,employed,1,9001,.58749515
108734,M,unemployed,0,0,.81840658
108735,F,student,0,9780,.5725103
108736,F,unemployed,0,12663,0
108737,M,employed,1,5306,0
108738,M,employed,1,89358,.27491328
108739,M,employed,1,7146,.53581369
108740,F,employed,0,23106,.56150055
108741,F,unemployed,1,5846,.76040763
108742,M,employed,1,20040,.59921139
108743,M,employed,1,18221,.083153762
108744,M,employed,1,9156,0
108745,F,employed,1,25547,0
108746,F,employed,1,4494,.47169685
108747,F,employed,1,9485,.14453147
108748,F,employed,1,6095,.13025074
108749,M,unemployed,1,0,.52183408
108750,M,unemployed,0,0,0
108751,M,retired,0,5124,.041198269
108752,M,employed,1,5914,.68312937
108753,F,employed,1,196168,.2809529
108754,F,employed,1,9099,.42852795
108755,M,employed,1,10963,0
108756,F,unemployed,1,8377,.0051331613
108757,M,employed,1,5696,0
