id,own,competing2,competing3,borrowertype,accepted,default,profit
8448,.016129132,.01959,.0040645981,2,0,0,
8449,.075000972,.14749999,.067438312,2,0,0,
8450,.057121731,.1075,.094643071,1,1,0,571.21729
8451,.045773108,.039999999,.018118037,1,0,0,
8452,.061202794,.043880619,.024247009,3,0,0,
8453,.0267605,.057500001,.014559821,1,1,0,267.60501
8454,.18608576,.20594065,,3,1,0,1860.8577
8455,.23306286,,,1,1,1,-10000
8456,.068971425,.10135114,.084983565,2,1,0,689.71423
8457,.03775546,.033971544,.096643142,1,1,0,377.5546
8458,.10531777,.15170249,.085636534,2,0,0,
8459,.14865226,.21250001,.15123489,2,1,0,1486.5226
8460,.13634896,.1,,3,0,0,
8461,.16305418,.1275,,1,0,0,
8462,.3572433,,,3,1,1,-10000
8463,.20542909,.21250001,.25411928,1,1,0,2054.291
8464,.30643612,,.33020151,3,1,0,3064.3613
8465,.1253965,.09503556,.11242534,3,0,0,
8466,.19104102,,.30442372,3,1,0,1910.4103
8467,.07899949,.1425,.15079588,3,1,0,789.99487
8468,.14124006,.17804292,.085120194,2,0,0,
8469,.20266643,.19777904,,2,0,1,
8470,.023030024,.01959,.0050340323,2,0,0,
8471,.32140175,,,1,1,0,3214.0173
8472,.017730666,.037500001,.093389474,3,1,0,177.30666
8473,.14419621,.1552497,,2,0,0,
8474,.19087572,.1675,,3,0,0,
8475,.08812888,.085000001,.11086534,1,1,0,881.28882
8476,.68654573,,,2,1,1,-10000
8477,.090128601,.1675,,1,1,0,901.28601
8478,.10244699,.1,.14732595,2,0,0,
8479,.031390138,.02276496,.10404826,2,0,0,
8480,.10890704,.175,,3,1,0,1089.0704
8481,.076183438,.091146223,.040529031,1,0,0,
8482,.033017792,.01959,.092944615,1,1,0,330.17792
8483,.16363752,.16,,3,0,0,
8484,.15717317,.18939041,.19106379,2,1,0,1571.7317
8485,.17658983,.27250001,.12750491,3,0,0,
8486,.13137963,.145,.16737367,3,1,1,-10000
8487,.31096119,.17749999,,2,0,1,
8488,.092212744,.105,.1029342,3,0,0,
8489,.13906419,.16473666,.12990716,2,0,0,
8490,.050882626,.042032603,.11002604,2,0,0,
8491,.10095771,.14749999,.060318138,3,0,0,
8492,.092079915,.060261924,.077612683,3,0,0,
8493,.018402245,.025,.092718877,2,0,0,
8494,.05263846,.091009878,.10416557,3,1,0,526.38458
8495,.036675058,.01959,.093783461,2,0,0,
8496,.035931014,.082500003,.026469514,3,0,0,
8497,.09704946,.115,.11726036,3,1,0,970.49457
8498,.017223082,.029999999,.0018237846,3,0,0,
8499,.17793858,.2025,.29214653,1,1,0,1779.3859
8500,.089892767,.16500001,.099628091,2,1,0,898.92767
8501,.060875565,.094398357,.048255455,3,0,0,
8502,.26687849,.20729381,.18372023,3,0,0,
8503,.15157938,.1825,.14812165,3,0,0,
8504,.076130062,.087499999,.10204109,1,1,0,761.3006
8505,.15418877,,.1163931,3,0,0,
8506,.24765678,.30000001,,1,1,0,2476.5679
8507,.3612673,,,1,1,0,3612.6731
8508,.14695938,.16828327,.12545475,2,0,0,
8509,.095507219,.19117275,.11862281,2,1,0,955.0722
8510,.099500626,.1425,.087944105,1,1,0,995.00629
8511,.2975885,.2475,,1,0,0,
8512,.038310852,.024007719,.096178465,1,1,0,383.10852
8513,.14566725,,.31040931,2,1,0,1456.6726
8514,.056782991,.027091736,.038762163,2,0,0,
8515,.111996,.07,,3,0,0,
8516,.029364776,.022627747,.094384111,2,0,0,
8517,.26462662,,.45060202,3,1,0,2646.2661
8518,.075408436,.15000001,.12930371,2,1,0,754.08435
8519,.077790365,.090000004,.11068903,1,1,0,777.90363
8520,.13459395,.1375,.148874,3,0,0,
8521,.11876012,.1525,.071368739,3,0,0,
8522,.044726525,.022181865,.097719975,2,0,0,
8523,.1172856,.1375,.14262727,2,1,0,1172.856
8524,.23922931,,,3,1,1,-10000
8525,.020802623,.021530282,.011301985,1,1,0,208.02623
8526,.092795588,.1375,.072395578,3,0,0,
8527,.20605527,.145,.34880647,3,0,1,
8528,.020551244,.01959,.010398413,2,0,0,
8529,.072606176,.10199491,.076026604,3,0,0,
8530,.17449938,.17749999,,3,1,0,1744.9938
8531,.045368429,.049492002,.09601149,3,1,0,453.6843
8532,.10904092,.16500001,.11046533,2,1,0,1090.4092
8533,.061599355,.047862597,.10741097,2,0,0,
8534,.018753992,.01959,.092006348,2,0,0,
8535,.1141424,.105,.14257985,2,0,0,
8536,.1057107,.095118023,.11123217,1,1,1,-10000
8537,.044226557,.026689738,.017303159,1,0,0,
8538,.043953143,.03494098,.068072453,1,1,0,439.53143
8539,.042513415,.059999999,.036607765,1,1,0,425.13416
8540,.018866548,.01959,.0032467726,3,0,0,
8541,.24885613,.17372374,.1527683,3,0,0,
8542,.017703112,.01959,.092247091,3,1,0,177.03113
8543,.44615769,,.40188804,2,0,0,
8544,.10380233,.18019553,,1,1,0,1038.0233
8545,.053293731,.089992195,.10747167,1,1,0,532.93732
8546,.062213283,.0625,.070786461,2,0,0,
8547,.12425302,.18000847,.12130976,1,1,0,1242.5302
8548,.08536993,.17177971,.097642757,2,1,0,853.69928
8549,.065392613,.13,.1043446,2,1,0,653.92615
8550,.048699144,.07,.098259971,2,1,0,486.99146
8551,.043240476,.067130834,.025091952,1,1,0,432.40475
8552,.033162232,.067500003,.095412411,1,1,0,331.62231
8553,.077265732,.13500001,.058354419,1,1,0,772.65735
8554,.03743225,.019790238,.024229042,2,0,0,
8555,.43004626,,.32120037,3,0,0,
8556,.1573272,.19423713,.11653493,1,0,0,
8557,.31674805,,,2,1,0,3167.4805
8558,.10507143,.17656928,.087954529,1,1,0,1050.7144
8559,.05518844,.057500001,.11102958,3,1,0,551.8844
8560,.13112965,,,2,1,0,1311.2965
8561,.25820041,,.21692993,1,0,0,
8562,.3425515,,.21460658,3,0,0,
8563,.24810991,,,2,1,0,2481.0991
8564,.40499407,,.29693905,3,0,0,
8565,.17644306,.10790629,,2,0,0,
8566,.18625373,.30000001,,2,1,0,1862.5372
8567,.073038191,.045363057,.064196505,3,0,0,
8568,.17192239,.10784469,,2,0,0,
8569,.056176651,.1075,.062002473,3,0,0,
8570,.01742908,.029999999,.092007838,3,1,0,174.2908
8571,.065094277,.10294702,.086273536,2,1,0,650.94275
8572,.089128166,.10756874,,1,1,0,891.28168
8573,.2559711,.2775,.25861931,3,0,0,
8574,.050262377,.050000001,.011780131,2,0,0,
8575,.1240072,.13,.086263627,3,0,0,
8576,.053389054,.027324893,.10052294,3,0,0,
8577,.065729596,.047248736,.049082216,2,0,0,
8578,.064714253,.042363331,.11135412,1,0,0,
8579,.030756999,.0425,.093719795,1,1,0,307.56998
8580,.053211205,.043354757,.062048957,2,0,0,
8581,.12740324,.26249999,.10586741,1,0,0,
8582,.025161866,.01959,.095034987,3,0,0,
8583,.18471357,.17820483,,3,0,0,
8584,.11367709,.115,.13310267,1,1,0,1136.7709
8585,.1183072,.043898851,.037021976,1,0,0,
8586,.055182565,.1225,.11443628,3,1,0,551.82562
8587,.033751488,.01959,.092295229,3,0,0,
8588,.6129061,,,2,1,0,6129.061
8589,.045674413,.030843679,.014768389,2,0,1,
8590,.18401116,.14,,2,0,0,
8591,.016152244,.01959,.0019031005,1,1,0,161.52245
8592,.16020274,.19499999,,2,1,1,-10000
8593,.16261785,.16249999,,2,0,0,
8594,.027034897,.045000002,.092966035,2,0,0,
8595,.12794307,.049492881,.10612801,1,0,1,
8596,.20250259,,.16959687,3,0,1,
8597,.056680366,.072499998,.097492941,1,1,0,566.80365
8598,.018516853,.035,.0039682505,1,1,0,185.16853
8599,.040840149,.067500003,.023786256,3,0,0,
8600,.10587097,.16249999,.11921381,1,1,0,1058.7097
8601,.051479485,.085000001,.043095805,2,0,0,
8602,.47302634,.2775,.27812341,3,0,0,
8603,.3304421,.30000001,,2,0,0,
8604,.13287163,.16264097,,2,1,0,1328.7163
8605,.086730137,.078159653,,3,0,0,
8606,.31674805,.19499999,.14049405,1,0,0,
8607,.052883808,.082500003,.11075865,3,1,0,528.83807
8608,.16792847,.16025361,.13792181,1,0,0,
8609,.056906957,.050654206,.031188559,3,0,0,
8610,.057242163,.075000003,.033438805,3,0,0,
8611,.15318383,.21250001,.16407177,3,0,0,
8612,.17288572,.21609953,.14821935,2,0,0,
8613,.15917203,.17,.11530636,1,0,0,
8614,.025636299,.02363218,.017034527,2,0,0,
8615,.079639673,.11,.10248903,1,1,0,796.39673
8616,.14398836,,,1,1,0,1439.8835
8617,.16586369,.17675796,,3,1,0,1658.637
8618,.043261725,.077500001,.0461981,1,1,0,432.61725
8619,.087008484,.115,.10172796,2,1,0,870.08484
8620,.17028207,.10729488,.16785485,3,0,0,
8621,.16295788,.245,.16223343,3,0,0,
8622,.1825836,.11,.18380195,1,0,0,
8623,.016377125,.01959,.0044066506,3,0,0,
8624,.15260357,.13,.14429633,2,0,0,
8625,.24921933,.16946374,,3,0,1,
8626,.31237844,.17083792,.2195217,1,0,0,
8627,.033489291,.021980902,.014745349,3,0,0,
8628,.061503056,.059999999,.032939918,1,0,0,
8629,.14941643,.23,.1268684,2,0,0,
8630,.13774705,.17200488,.16065435,3,1,0,1377.4705
8631,.16693445,,.14031026,3,0,0,
8632,.14025341,.10936284,.10623806,1,0,0,
8633,.15161262,.047249496,.12025819,1,0,0,
8634,.15651789,.20999999,.13841318,1,1,0,1565.179
8635,.14688134,.1825,.15360166,2,1,0,1468.8135
8636,.20449495,.2225,.14364958,1,0,0,
8637,.23302628,.145,,3,0,0,
8638,.090837985,.099198677,,1,1,0,908.37988
8639,.16458906,.1525,,3,0,0,
8640,.11859601,.064999998,.11996159,2,0,0,
8641,.018784653,.01959,.0048716473,2,0,0,
8642,.051555369,.1275,.043488983,2,0,0,
8643,.17155366,.19901758,,3,1,0,1715.5366
8644,.22791201,,.18552482,1,0,0,
8645,.14282979,.1575,,1,1,0,1428.2979
8646,.36487946,,.33020151,1,0,1,
8647,.15750235,,,3,1,0,1575.0236
8648,.03347411,.037500001,.095755868,3,1,0,334.74109
8649,.066539347,.1075,.062754795,3,0,0,
8650,.10823394,.067500003,.029101465,2,0,0,
8651,.029348716,.020365454,.016198851,3,0,0,
8652,.030985229,.052499998,.094559565,3,1,0,309.85229
8653,.23922931,,.15583366,1,0,0,
8654,.12174683,.1125,.20807497,3,0,0,
8655,.018505381,.01959,.090275057,1,1,0,185.05382
8656,.10163463,.115,,2,0,1,
8657,.078020856,.047387742,.12761952,2,0,0,
8658,.25297689,.2,,2,0,0,
8659,.034865879,.045000002,.015259225,1,1,0,348.65878
8660,.028326467,.01959,.094646022,1,1,0,283.26468
8661,.089082837,.145,.13656017,2,1,0,890.82837
8662,.13082582,.17738244,.12258109,2,0,0,
8663,.11192208,.13500001,.13139929,1,1,0,1119.2208
8664,.22823772,,.23802027,3,0,0,
8665,.071255177,.093174949,.093436629,2,1,0,712.55176
8666,.10163463,.085000001,.084731854,1,1,0,1016.3463
8667,.30536073,.19850709,,3,0,0,
8668,.018976592,.021880103,.0069862525,3,0,0,
8669,.26682782,.1375,.30442372,1,0,0,
8670,.055143345,.125,.044794641,3,0,0,
8671,.17368944,.16044247,.14597337,2,0,0,
8672,.14276479,,.12107239,3,0,0,
8673,.024988715,.0425,.092560865,3,1,0,249.88715
8674,.30687919,.19885956,,2,0,0,
8675,.15458986,.2259085,.27942055,1,1,0,1545.8986
8676,.1578728,.17866606,,3,1,0,1578.7279
8677,.034666866,.039999999,.091454081,2,0,0,
8678,.36157727,.1575,.14188564,3,0,0,
8679,.054336213,.105,.036017057,2,0,0,
8680,.30246571,.215,.32180226,2,0,1,
8681,.20654844,.20773935,.14193995,3,0,0,
8682,.10247815,.15256859,.16725996,2,1,0,1024.7815
8683,.08239539,.087499999,.12615439,1,1,0,823.95392
8684,.079110734,.13249999,.056045398,2,0,0,
8685,.035723321,.022973213,.016880557,3,0,0,
8686,.086383246,.17989247,.10089496,3,0,0,
8687,.10945562,.075000003,.12639673,3,0,0,
8688,.048304308,.031010218,.099715307,2,0,0,
8689,.21281996,.19499999,.20606464,3,0,0,
8690,.034912746,.020412356,.10093202,3,0,0,
8691,.042201594,.088251427,.097512938,2,1,0,422.01593
8692,.24585031,.17101191,.14565462,1,0,0,
8693,.092002533,.1525,,3,1,0,920.02533
8694,.070251979,.029565778,.1023417,1,0,1,
8695,.17500049,.1525,,1,0,1,
8696,.20812756,,.17090017,3,0,1,
8697,.0982375,.115,.13265525,3,1,0,982.375
8698,.033469822,.020284174,.09414342,2,0,0,
8699,.073744781,.125,.084189527,1,1,0,737.44781
8700,.14591222,.067500003,.074179642,2,0,0,
8701,.035503116,.046091687,.10569113,2,0,0,
8702,.042617921,.1025,.021575663,2,0,0,
8703,.081712872,.1175,.053383078,2,0,0,
8704,.34110078,,,3,1,1,-10000
8705,.082267985,.079999998,.10739321,1,1,0,822.67987
8706,.039522722,.079999998,.03203164,3,0,0,
8707,.16919465,.14749999,.1655716,1,0,0,
8708,.65912718,,.319473,3,0,1,
8709,.01694938,.029999999,.001421792,3,0,0,
8710,.10507794,.14961477,.13524041,1,1,0,1050.7794
8711,.35424027,.1875,,2,0,0,
8712,.065152496,.090178914,.081729874,2,1,0,651.52496
8713,.3612673,,,1,1,0,3612.6731
8714,.13387097,.1275,.07591673,1,0,0,
8715,.21281996,.14749999,,1,0,0,
8716,.091115698,.086512744,.10855429,1,1,0,911.15698
8717,.16220522,.085000001,.076268956,1,0,1,
8718,.21085542,,.17517619,3,0,0,
8719,.17918815,.10639931,.11633985,2,0,1,
8720,.070554093,.10387097,.05323771,3,0,0,
8721,.091428876,.1865439,.11135277,3,0,0,
8722,.069577165,.105,.084778346,2,1,0,695.77167
8723,.084064297,.048419487,.087449878,3,0,0,
8724,.023404798,.045000002,.012313818,3,0,0,
8725,.16520324,.052499998,.081510715,2,0,0,
8726,.046302542,.01959,.0045717568,2,0,0,
8727,.047037106,.059999999,.034318786,3,0,0,
8728,.11377764,.1525,.042217445,3,0,0,
8729,.059901241,.1225,.10787462,1,1,0,599.01239
8730,.054016471,.079999998,.01655069,1,0,0,
8731,.044729821,.077500001,.034358703,3,0,0,
8732,.3572433,,.24066016,1,0,0,
8733,.19231422,.17017591,.13771924,2,0,0,
8734,.059568923,.0625,.11076505,3,1,0,595.68921
8735,.20259134,.2175,,1,1,0,2025.9135
8736,.21183836,,.49447483,1,1,1,-10000
8737,.16295788,.24250001,,2,1,0,1629.5787
8738,.04217447,.027439658,.033800554,2,0,0,
8739,.20449495,.22499999,.16743223,3,0,0,
8740,.071255177,.115,.10923467,1,1,0,712.55176
8741,.20812756,.2175,.1409796,2,0,0,
8742,.28783494,.10034175,.1318536,1,0,0,
8743,.19163226,,.19945669,2,1,0,1916.3225
8744,.088831864,.082500003,.10018023,2,0,0,
8745,.20361871,.1606731,.11444522,2,0,0,
8746,.13709143,.19700515,.10690523,1,0,0,
8747,.072589524,.21158558,.12318961,3,1,0,725.89526
8748,.058102641,.0625,.039712764,1,1,0,581.02643
8749,.15746275,.1175,.22888896,2,0,0,
8750,.11268835,.15818882,,2,1,0,1126.8834
8751,.036103636,.02298056,.042435165,2,0,0,
8752,.087026022,.1875,.05197316,3,0,0,
8753,.34254396,,.27134734,2,0,0,
8754,.016399393,.0275,.090479404,3,1,0,163.99393
8755,.16305418,.29750001,,1,1,0,1630.5419
8756,.035503473,.067500003,.10508019,1,1,0,355.03473
8757,.16089827,.1825,.13950936,1,0,1,
8758,.17573453,,,2,1,0,1757.3453
8759,.058420137,.01959,.096284278,3,0,0,
8760,.32140175,,.33348337,3,0,0,
8761,.051504336,.060449477,.10749458,1,1,0,515.04333
8762,.31500721,.1675,,2,0,1,
8763,.056616079,.0625,.053764936,3,0,0,
8764,.074863322,.042826377,.090518102,2,0,0,
8765,.096456155,.067500003,.058997761,3,0,0,
8766,.17334402,.15655148,.11809018,2,0,0,
8767,.035602599,.026039137,.013766449,3,0,0,
8768,.23306286,,.19623972,2,0,0,
8769,.082443044,.094999999,.14519599,3,1,0,824.43042
8770,.055576239,.075000003,.10171242,2,0,0,
8771,.019283146,.01959,.093400061,3,1,0,192.83145
8772,.071739808,.047499999,.030297963,3,0,0,
8773,.018667964,.039999999,.0062125796,2,0,0,
8774,.3612673,,,3,1,1,-10000
8775,.03247216,.057500001,.021851473,3,0,0,
8776,.11826855,.082135342,,3,0,0,
8777,.046750352,.057500001,.050216079,1,1,0,467.50351
8778,.16416235,,.37038475,1,1,1,-10000
8779,.080593579,.1075,.11831287,1,1,0,805.93579
8780,.11930693,.14406072,.13721325,2,1,1,-10000
8781,.075777166,.1375,.16829103,3,1,0,757.77167
8782,.32044619,,,2,1,0,3204.4619
8783,.057431839,.033366509,.014139802,3,0,0,
8784,.13719985,.16722307,,1,1,0,1371.9985
8785,.36487946,,,2,1,1,-10000
8786,.018797742,.029999999,.0023491257,3,0,0,
8787,.082287267,.085829236,.10900939,1,1,0,822.87268
8788,.18962219,,.31721529,2,1,0,1896.2219
8789,.10000536,.185,.08722084,1,1,0,1000.0536
8790,.2068648,.1875,,1,1,0,2068.6479
8791,.081887454,.11128077,.092356034,3,0,0,
8792,.086743534,.089570619,.044621084,3,0,0,
8793,.10507794,.1725,.10910091,3,0,0,
8794,.18299206,.125,,2,0,0,
8795,.097710699,.17656603,.14495549,2,1,0,977.10699
8796,.046489753,.041466508,.095002845,1,1,0,464.89752
8797,.10719409,.12,.097650878,3,0,0,
8798,.049509075,.090000004,.032566614,3,0,0,
8799,.095501363,.1275,.13609846,3,1,0,955.01361
8800,.16015293,.2175,,2,1,0,1601.5293
8801,.029010028,.01959,.016498461,2,0,0,
8802,.11955143,.21119221,.061374836,2,0,0,
8803,.01662977,.01959,.093097731,3,1,0,166.2977
8804,.23306286,.1725,.14132702,1,0,0,
8805,.22317547,.11720752,.21910459,2,0,0,
8806,.038340397,.020034252,.018429438,3,0,0,
8807,.12065991,.13816756,,3,1,0,1206.5991
8808,.15884547,.094999999,.13419989,1,0,0,
8809,.20577127,,.090898946,3,0,0,
8810,.16359355,.049234726,.12874228,1,0,0,
8811,.23922931,.1525,.38686943,3,0,0,
8812,.040545303,.059999999,.023046391,3,0,0,
8813,.18399693,.2175,.14856049,2,0,0,
8814,.035178479,.01959,.095751137,2,0,0,
8815,.046268608,.022804197,.021164114,2,0,0,
8816,.34717554,,,2,1,0,3471.7554
8817,.12558243,.085931934,.12436377,3,0,0,
8818,.13412336,.085000001,.13452634,3,0,0,
8819,.20565054,.22499999,,3,1,0,2056.5054
8820,.12969953,.18175529,.14613232,2,1,0,1296.9952
8821,.017979955,.01959,.093374342,1,1,0,179.79956
8822,.19550173,.205,.086403653,1,0,0,
8823,.035259303,.058949143,.098973334,2,1,0,352.59302
8824,.15054403,.11502412,,2,0,0,
8825,.016926335,.025,.09237127,2,0,0,
8826,.17063062,.1475338,.10659719,2,0,0,
8827,.051210932,.087499999,.038849361,1,1,0,512.10931
8828,.098813199,.079631448,.13664612,3,0,0,
8829,.13412336,.17659274,.13897079,2,1,0,1341.2335
8830,.086129621,.10299719,.11448403,2,0,0,
8831,.22356018,,.14772046,2,0,0,
8832,.076247416,.07,.087926224,1,1,0,762.47418
8833,.039134584,.072499998,.10130114,2,1,0,391.34586
8834,.020052403,.035,.0029802157,2,0,0,
8835,.23299675,,.13630366,3,0,0,
8836,.056230612,.042054255,.036304738,1,1,0,562.30609
8837,.14223528,.19185027,.11893898,3,0,0,
8838,.058417775,.036896285,.033542715,2,0,0,
8839,.30781034,.1825,.11428118,2,0,0,
8840,.032949232,.055,.029487727,2,0,0,
8841,.29406172,,,1,1,0,2940.6172
8842,.075577155,.07,.13820277,1,1,0,755.77155
8843,.18178722,.17749999,.12826769,3,0,0,
8844,.094947346,.16,.1234315,1,1,0,949.47345
8845,.073038191,.067500003,.036226321,2,0,0,
8846,.25070113,.1875,,3,0,0,
8847,.031230751,.020705329,.019046741,3,0,0,
8848,.21489654,.14,.13011937,3,0,0,
8849,.036164217,.020469377,.020426877,3,0,0,
8850,.15120439,.10969041,,3,0,0,
8851,.041945528,.067500003,.039723977,3,0,0,
8852,.21838111,.1,.11397099,2,0,0,
8853,.16411847,.2025,.14352913,1,0,1,
8854,.10873367,.087499999,.10579517,3,0,0,
8855,.035190057,.047499999,.091217838,2,0,0,
8856,.16661616,,,2,1,1,-10000
8857,.11224706,.072499998,.037822731,1,0,0,
8858,.1842425,.19620715,.1169536,3,0,0,
8859,.1146476,.1614635,.14366521,2,1,0,1146.476
8860,.12994426,.13500001,.13442831,3,0,0,
8861,.15458986,.185,.13450068,2,0,0,
8862,.21096468,,,2,1,0,2109.6467
8863,.16198571,.15000001,.13790239,1,0,1,
8864,.16919465,.1675,,1,1,0,1691.9465
8865,.25456524,.2525,.2219831,2,0,0,
8866,.04480318,.058686189,.038252003,1,1,0,448.0318
8867,.18320729,.20429175,,2,1,0,1832.0729
8868,.13490489,.13,.3787289,2,0,0,
8869,.13816725,.19131693,.16261737,3,1,1,-10000
8870,.11029124,.10894406,,3,0,1,
8871,.070817903,.039839599,.044057962,2,0,0,
8872,.041144975,.079999998,.097011171,1,1,0,411.44974
8873,.14548433,.1575,,2,0,0,
8874,.116774,.0934738,.11434171,1,0,0,
8875,.23787458,.175,.11542129,3,0,0,
8876,.050694797,.045117278,.03050814,1,0,0,
8877,.094331972,.16297315,.12108181,2,1,0,943.3197
8878,.016131116,.0275,.093905888,1,1,0,161.31116
8879,.11677987,.1275,.078035705,1,0,0,
8880,.20155109,,,3,1,0,2015.511
8881,.09052857,.091988444,.070953302,1,1,0,905.28571
8882,.3304421,.1725,,3,0,0,
8883,.44923189,,,1,1,0,4492.3188
8884,.20061773,.15402587,.23891579,1,0,0,
8885,.16400443,,.16798696,3,0,0,
8886,.077315688,.029705729,.11294097,3,0,0,
8887,.15399705,.25,.15055507,3,0,0,
8888,.06236523,.077500001,.094777599,3,1,0,623.65228
8889,.24580047,,.31228876,3,1,1,-10000
8890,.075118162,.12391181,.15924576,3,1,1,-10000
8891,.098306976,.19,.14807788,2,1,0,983.06976
8892,.029679686,.01959,.09686242,3,0,0,
8893,.086209796,.1275,.054962963,1,0,0,
8894,.016184442,.01959,.0032276183,2,0,0,
8895,.16058373,.215,.22249088,3,1,0,1605.8374
8896,.10371808,.17614359,.10275109,3,0,0,
8897,.1190412,.048293881,.054969043,1,0,0,
8898,.37918895,,,1,1,0,3791.8896
8899,.13504845,.18107693,,3,1,0,1350.4845
8900,.032652773,.01959,.09330678,2,0,0,
8901,.16404194,.1275,.069045968,1,0,0,
8902,.25896835,.16,.11290872,3,0,0,
8903,.10185228,.1175,.053624317,2,0,1,
8904,.080504686,.097499996,.13794702,2,0,0,
8905,.16870202,.30000001,.23158461,1,1,0,1687.0203
8906,.10365725,.1032724,.14048117,1,1,0,1036.5725
8907,.024117811,.01959,.0064491411,3,0,0,
8908,.13611208,.099731192,,1,0,1,
8909,.32891557,.15267049,.13191572,3,0,0,
8910,.22268353,.075000003,.1865689,3,0,0,
8911,.1356927,.13249999,.14320217,3,0,0,
8912,.13962668,.17,.17001739,1,1,0,1396.2668
8913,.032846864,.020575773,.094316058,2,0,0,
8914,.091094494,.077293776,.10521522,2,0,1,
8915,.23922931,.30000001,.20654778,2,0,0,
8916,.071893558,.10315503,.10413708,1,1,0,718.93561
8917,.019311756,.037500001,.007904348,3,0,0,
8918,.026119146,.07,.0068503572,1,1,0,261.19147
8919,.15345843,.23999999,.22994339,3,1,0,1534.5844
8920,.24974446,,.30441812,1,1,0,2497.4446
8921,.043712184,.092500001,.104112,1,1,0,437.12183
8922,.14282979,.17037824,.21975295,2,1,0,1428.2979
8923,.095460139,.05171169,.10220872,3,0,0,
8924,.14814702,.1875,.23221382,1,1,0,1481.4702
8925,.032774929,.0425,.011931431,3,0,0,
8926,.44712442,,.42856669,3,0,0,
8927,.1356927,.105,.089520678,2,0,0,
8928,.13501573,.17749999,.12941274,2,0,1,
8929,.44851008,.30000001,.13611293,1,0,0,
8930,.16511901,.10701795,.12863693,1,0,0,
8931,.23306286,.16861852,.14806867,1,0,1,
